task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
1579	c4/cbc675	64601571_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX28439211_taxid906669)	COMPLETED	0	2025-06-08 22:31:02.142	3m 54s	1s	34.7%	5.3 MB	24.6 MB	114.1 KB	3.5 KB
1100	3c/a7038c	64601594_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3760)	COMPLETED	0	2025-06-08 22:32:11.791	2m 45s	0ms	29.4%	5.2 MB	24.6 MB	115.2 KB	4.3 KB
1105	c5/d2515a	64601594_12	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid387127)	COMPLETED	0	2025-06-08 22:32:11.791	2m 45s	0ms	30.4%	3.1 MB	5.4 MB	126.1 KB	10.6 KB
1581	1a/ffe559	64601571_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX27315411_taxid11320)	COMPLETED	0	2025-06-08 22:31:02.142	3m 59s	1s	18.1%	3.1 MB	5.4 MB	262.4 KB	90 KB
1097	95/712120	64601594_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3689)	COMPLETED	0	2025-06-08 22:32:11.791	2m 50s	0ms	24.9%	5.3 MB	24.6 MB	114.6 KB	3.8 KB
1102	92/8d6e2d	64601594_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3827)	COMPLETED	0	2025-06-08 22:32:11.791	2m 50s	0ms	35.4%	3 MB	5.4 MB	114.3 KB	3.5 KB
1103	eb/991fb0	64601594_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3847)	COMPLETED	0	2025-06-08 22:32:11.791	2m 50s	0ms	36.9%	3.1 MB	5.4 MB	159.1 KB	27.7 KB
1107	df/3d8260	64601594_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid39946)	COMPLETED	0	2025-06-08 22:32:11.791	2m 50s	0ms	36.1%	7.2 MB	24.6 MB	114.2 KB	3.4 KB
1106	4a/f3767c	64601594_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3888)	COMPLETED	0	2025-06-08 22:32:11.791	2m 50s	0ms	39.7%	3 MB	5.4 MB	114.9 KB	4.9 KB
1580	9b/130289	64601571_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX28439211_taxid92652)	COMPLETED	0	2025-06-08 22:31:02.142	4m 4s	0ms	30.8%	5.3 MB	24.6 MB	118.8 KB	5.8 KB
1574	b7/dc7a79	64601571_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX28439211_taxid2809572)	COMPLETED	0	2025-06-08 22:31:02.142	4m 4s	0ms	39.9%	5.3 MB	24.6 MB	123.4 KB	8.3 KB
1576	a3/37bc52	64601571_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX28439211_taxid342409)	COMPLETED	0	2025-06-08 22:31:02.142	4m 4s	0ms	40.6%	5.2 MB	24.6 MB	510.1 KB	185.4 KB
1094	e4/136746	64601594_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3650)	COMPLETED	0	2025-06-08 22:32:11.791	2m 55s	0ms	29.9%	5.2 MB	24.6 MB	127 KB	9.3 KB
1098	26/159b97	64601594_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3694)	COMPLETED	0	2025-06-08 22:32:11.791	2m 55s	0ms	32.4%	5.1 MB	24.6 MB	116.9 KB	5.3 KB
1104	fb/e65330	64601594_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid38705)	COMPLETED	0	2025-06-08 22:32:11.791	2m 55s	0ms	38.1%	5.2 MB	24.6 MB	160.6 KB	27.3 KB
1101	82/2ef6fb	64601594_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid37657)	COMPLETED	0	2025-06-08 22:32:11.791	2m 55s	0ms	37.7%	3.1 MB	5.4 MB	113.2 KB	3.4 KB
1096	c2/9c14cd	64601594_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3670)	COMPLETED	0	2025-06-08 22:32:11.791	3m 5s	1s	34.3%	3 MB	5.4 MB	119.1 KB	6.3 KB
1108	f3/c0c59c	64601594_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid39947)	COMPLETED	0	2025-06-08 22:32:11.791	3m 5s	0ms	29.7%	5.3 MB	24.6 MB	116.2 KB	5.1 KB
1091	6a/458816	64601594_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid359160)	COMPLETED	0	2025-06-08 22:32:11.791	3m 10s	0ms	32.5%	5.2 MB	24.6 MB	115.6 KB	4.5 KB
1099	ad/6ac428	64601594_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid3702)	COMPLETED	0	2025-06-08 22:32:11.791	3m 15s	0ms	36.6%	7.1 MB	24.6 MB	118.7 KB	6 KB
1111	f9/0a41df	64601594_18	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4442)	COMPLETED	0	2025-06-08 22:32:11.791	3m 45s	1s	27.6%	5.3 MB	24.6 MB	127.4 KB	12.4 KB
1114	76/a1cba4	64601594_24	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4530)	COMPLETED	0	2025-06-08 22:32:11.791	3m 45s	1s	22.1%	5.4 MB	24.6 MB	115 KB	4 KB
1109	20/031c55	64601594_15	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4120)	COMPLETED	0	2025-06-08 22:32:11.791	3m 50s	0ms	33.9%	7.1 MB	24.7 MB	115.4 KB	4.1 KB
1080	97/d8eb44	64601594_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid1437201)	COMPLETED	0	2025-06-08 22:32:11.791	3m 50s	0ms	34.4%	5.3 MB	24.6 MB	120.4 KB	6.5 KB
1115	d5/d3f0f5	64601594_21	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4532)	COMPLETED	0	2025-06-08 22:32:11.791	3m 50s	1s	30.6%	5.4 MB	24.6 MB	114.4 KB	3.5 KB
1121	de/0917cf	64601594_27	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid49390)	COMPLETED	0	2025-06-08 22:32:11.791	3m 50s	0ms	29.2%	5.3 MB	24.6 MB	123.3 KB	7.7 KB
1112	01/00b5d1	64601594_28	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid445693)	COMPLETED	0	2025-06-08 22:32:11.791	3m 50s	0ms	35.0%	7.1 MB	24.7 MB	114.2 KB	3.4 KB
1997	78/314ed6	64601634_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2510480)	COMPLETED	0	2025-06-08 22:34:02.152	1m 59s	1s	48.0%	3.1 MB	5.4 MB	144.9 KB	3.8 KB
1999	19/115ba5	64601634_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2731360)	COMPLETED	0	2025-06-08 22:34:02.152	1m 59s	1s	40.7%	3 MB	5.4 MB	144.9 KB	3.8 KB
1113	38/932138	64601594_17	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4498)	COMPLETED	0	2025-06-08 22:32:11.791	3m 55s	0ms	34.9%	7.2 MB	24.6 MB	115 KB	4 KB
1117	5b/42296a	64601594_22	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4558)	COMPLETED	0	2025-06-08 22:32:11.791	3m 55s	0ms	31.0%	5.2 MB	24.6 MB	114.2 KB	3.4 KB
1120	ba/543b9b	64601594_23	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid46324)	COMPLETED	0	2025-06-08 22:32:11.791	3m 55s	0ms	27.3%	5.2 MB	24.6 MB	115.4 KB	4.4 KB
1110	fe/fe5163	64601594_25	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid412675)	COMPLETED	0	2025-06-08 22:32:11.791	3m 55s	0ms	34.6%	3.1 MB	5.4 MB	114.5 KB	3.6 KB
1123	8e/4c3841	64601594_29	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid869662)	COMPLETED	0	2025-06-08 22:32:11.791	3m 55s	0ms	36.9%	5.2 MB	24.6 MB	114.3 KB	3.5 KB
1996	db/3f3cd8	64601634_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX6755149_taxid2886930)	COMPLETED	0	2025-06-08 22:34:02.152	2m 4s	0ms	43.0%	3.1 MB	5.4 MB	144.9 KB	3.7 KB
1998	09/440e44	64601634_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2704071)	COMPLETED	0	2025-06-08 22:34:02.152	2m 4s	0ms	28.5%	3 MB	5.4 MB	144.9 KB	3.8 KB
1116	ff/e20584	64601594_19	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4554)	COMPLETED	0	2025-06-08 22:32:11.791	4m	1s	30.2%	3 MB	5.4 MB	114.2 KB	3.4 KB
1124	bb/dc9ebc	64601594_26	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid88123)	COMPLETED	0	2025-06-08 22:32:11.791	4m	1s	33.4%	5.3 MB	24.6 MB	123.9 KB	9 KB
1995	99/c69775	64601634_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2587224)	COMPLETED	0	2025-06-08 22:34:02.152	2m 19s	1s	40.0%	3.1 MB	5.4 MB	144.9 KB	3.8 KB
1118	93/1f14c8	64601594_20	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATEDB (SRX18766827_taxid4577)	COMPLETED	0	2025-06-08 22:32:11.791	4m 5s	0ms	39.2%	5.2 MB	24.6 MB	140.7 KB	18 KB
2004	44/00d573	64601634_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2946167)	COMPLETED	0	2025-06-08 22:34:02.152	2m 54s	0ms	48.3%	3 MB	5.4 MB	145.9 KB	4.2 KB
2009	5f/940935	64601634_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2809572)	COMPLETED	0	2025-06-08 22:34:02.152	2m 54s	0ms	42.5%	3.1 MB	5.4 MB	146 KB	3.8 KB
2017	2b/0d1cf9	64601634_18	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid906669)	COMPLETED	0	2025-06-08 22:34:02.152	2m 54s	0ms	44.9%	3.1 MB	5.4 MB	146 KB	3.7 KB
2003	80/5b5dd8	64601634_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid1911928)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	1s	34.8%	3.1 MB	5.4 MB	145.9 KB	3.8 KB
2008	8a/fb6439	64601634_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid1922908)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	0ms	51.2%	3.1 MB	5.4 MB	145.9 KB	3.8 KB
2010	26/aa2b4f	64601634_15	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX6755149_taxid2809572)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	0ms	43.5%	3 MB	5.4 MB	146 KB	3.7 KB
2018	42/c13f5d	64601634_19	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX6755613_taxid1051323)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	0ms	30.3%	3.1 MB	5.4 MB	146 KB	3.7 KB
2019	3e/cfc5c5	64601634_20	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid5547)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	0ms	42.1%	3 MB	5.4 MB	146 KB	3.7 KB
2021	5d/dd7f71	64601634_23	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid69298)	COMPLETED	0	2025-06-08 22:34:02.152	2m 59s	0ms	40.5%	3.1 MB	5.4 MB	146 KB	3.7 KB
2001	8c/409b60	64601634_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid342409)	COMPLETED	0	2025-06-08 22:34:02.152	3m 4s	0ms	36.3%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2007	4f/b7aca0	64601634_12	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2716352)	COMPLETED	0	2025-06-08 22:34:02.152	3m 4s	0ms	43.0%	3 MB	5.4 MB	145.9 KB	3.7 KB
2022	9a/8883b8	64601634_22	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX6755613_taxid11855)	COMPLETED	0	2025-06-08 22:34:02.152	3m 4s	0ms	32.8%	3.1 MB	5.4 MB	146 KB	3.7 KB
2005	ae/ebb4e1	64601634_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2922419)	COMPLETED	0	2025-06-08 22:34:02.152	3m 9s	0ms	35.6%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2002	76/c058b7	64601634_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2732892)	COMPLETED	0	2025-06-08 22:34:02.152	3m 9s	0ms	49.7%	3 MB	5.4 MB	145.9 KB	3.7 KB
2006	ef/7f3fff	64601634_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2583949)	COMPLETED	0	2025-06-08 22:34:02.152	3m 9s	0ms	36.4%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2020	76/71389f	64601634_21	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid47929)	COMPLETED	0	2025-06-08 22:34:02.152	3m 9s	0ms	34.3%	3 MB	5.4 MB	146 KB	3.8 KB
2000	47/cd925f	64601634_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2788787)	COMPLETED	0	2025-06-08 22:34:02.152	3m 14s	0ms	35.6%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2015	c8/7209de	64601634_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid36033)	COMPLETED	0	2025-06-08 22:34:02.152	3m 14s	1s	36.6%	3 MB	5.4 MB	146 KB	3.7 KB
2016	06/3f99e2	64601634_17	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid39756)	COMPLETED	0	2025-06-08 22:34:02.152	3m 14s	1s	31.8%	3 MB	5.4 MB	146 KB	3.7 KB
2030	5d/8872e2	64601634_29	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid660954)	COMPLETED	0	2025-06-08 22:34:02.152	3m 54s	0ms	36.6%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2024	9a/2b7d8e	64601634_24	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid4932)	COMPLETED	0	2025-06-08 22:34:02.152	3m 59s	0ms	44.5%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
2023	1e/90a8f4	64601634_25	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid9606)	COMPLETED	0	2025-06-08 22:34:02.152	3m 59s	0ms	49.4%	3 MB	5.4 MB	145.9 KB	3.7 KB
2028	25/5a9fa7	64601634_26	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid27405)	COMPLETED	0	2025-06-08 22:34:02.152	3m 59s	0ms	38.1%	3.1 MB	5.4 MB	145.9 KB	3.7 KB
1964	0f/131ba3	64601656_4	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2506593)	COMPLETED	0	2025-06-08 22:35:17.819	2m 44s	0ms	44.5%	3 MB	5.4 MB	146 KB	3.8 KB
1969	e4/397926	64601656_8	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX1617782_taxid1)	COMPLETED	0	2025-06-08 22:35:17.819	2m 44s	0ms	41.7%	3.1 MB	5.4 MB	145.9 KB	7.4 KB
1970	63/d8853d	64601656_9	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2506606)	COMPLETED	0	2025-06-08 22:35:17.819	2m 44s	0ms	36.5%	3.1 MB	5.4 MB	146 KB	3.8 KB
1971	51/8bc590	64601656_10	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX6755149_taxid39756)	COMPLETED	0	2025-06-08 22:35:17.819	2m 44s	0ms	43.2%	3.1 MB	5.4 MB	146 KB	3.7 KB
1973	c8/96f7d0	64601656_12	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2587224)	COMPLETED	0	2025-06-08 22:35:17.819	2m 44s	1s	44.9%	3 MB	5.4 MB	146 KB	3.9 KB
2029	60/0f2bb3	64601634_28	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid2788436)	COMPLETED	0	2025-06-08 22:34:02.152	4m 4s	0ms	36.4%	3 MB	5.4 MB	145.9 KB	3.8 KB
1962	fd/265710	64601656_0	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2559587)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	1s	20.5%	3 MB	5.4 MB	145.9 KB	3.8 KB
1963	22/c82f66	64601656_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2583949)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	0ms	42.5%	3.1 MB	5.4 MB	145.9 KB	3.9 KB
1960	c6/34b591	64601656_2	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2023057)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	0ms	51.6%	3 MB	5.4 MB	145.9 KB	3.8 KB
1966	cb/4e78cd	64601656_5	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX19467387_taxid2809572)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	0ms	49.1%	3.1 MB	5.4 MB	146 KB	3.7 KB
1967	8c/a3bda3	64601656_6	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX12412076_taxid2697049)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	0ms	33.2%	3.1 MB	5.4 MB	146 KB	5.1 KB
1972	18/268494	64601656_11	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2560194)	COMPLETED	0	2025-06-08 22:35:17.819	2m 49s	0ms	42.4%	3.1 MB	5.4 MB	146 KB	3.7 KB
1968	d5/0070c5	64601656_7	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (ERX9551285_taxid2732396)	COMPLETED	0	2025-06-08 22:35:17.819	2m 54s	0ms	34.2%	3.1 MB	5.4 MB	146 KB	3.8 KB
1974	0e/4f9b65	64601656_13	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2585267)	COMPLETED	0	2025-06-08 22:35:17.819	3m 4s	0ms	44.2%	3 MB	5.4 MB	146 KB	3.8 KB
1965	d9/699bef	64601656_3	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2583950)	COMPLETED	0	2025-06-08 22:35:17.819	3m 4s	0ms	44.2%	3.1 MB	5.4 MB	146 KB	4.1 KB
2027	33/b0bfd3	64601634_27	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX23148725_taxid56947)	COMPLETED	0	2025-06-08 22:34:02.152	4m 34s	0ms	37.2%	3.1 MB	5.4 MB	145.9 KB	3.8 KB
1975	40/55e681	64601656_14	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2587553)	COMPLETED	0	2025-06-08 22:35:17.819	3m 44s	1s	37.5%	3 MB	5.4 MB	145 KB	3.7 KB
1977	76/3acbe1	64601656_16	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2713452)	COMPLETED	0	2025-06-08 22:35:17.819	3m 44s	0ms	46.8%	3.1 MB	5.4 MB	145 KB	3.9 KB
1979	9c/86b09f	64601656_18	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CREATETSV (SRX20230124_taxid2732892)	COMPLETED	0	2025-06-08 22:35:17.819	3m 44s	0ms	29.8%	3 MB	5.4 MB	145 KB	3.7 KB
1992	e2/297e0b	64601718_1	NFCORE_VIRALGENIE:VIRALGENIE:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:MMSEQS_CLUSTER (SRX20230124_taxid181087)	COMPLETED	0	2025-06-08 22:38:22.855	38.6s	5s	145.8%	8 GB	9 GB	411.1 KB	31.6 KB
