task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
698	90/20cee6	4141174	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (K02013.1.9293_taxid11676)	COMPLETED	0	2025-11-19 08:57:25.800	869ms	0ms	98.5%	107.2 MB	112.5 MB	400.2 KB	46.4 KB
701	f5/097dee	4141522	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (K02083.1.9292_taxid11676)	COMPLETED	0	2025-11-19 08:57:26.094	957ms	0ms	114.2%	3.8 MB	11.5 MB	489.8 KB	57.3 KB
705	93/536161	4142437	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (AF443074.1.8384_taxid0)	COMPLETED	0	2025-11-19 08:57:26.687	778ms	0ms	101.8%	3.7 MB	11.5 MB	101.4 KB	7.7 KB
706	58/df6ff1	4142417	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (AF443074.1.8384_taxid11676)	COMPLETED	0	2025-11-19 08:57:26.665	873ms	0ms	112.2%	3.8 MB	11.5 MB	366.9 KB	59.9 KB
703	18/525e18	4142405	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (HM215250.1.7474_taxid11676)	COMPLETED	0	2025-11-19 08:57:26.651	1s	0ms	116.2%	3.7 MB	11.5 MB	440.2 KB	65.6 KB
708	4f/0d28f8	4142771	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (AY835777.1.9394_taxid11646)	COMPLETED	0	2025-11-19 08:57:27.061	804ms	0ms	98.0%	3.7 MB	11.5 MB	110 KB	9.6 KB
711	57/fb6102	4143543	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (KC156117.1.8484_taxid11646)	COMPLETED	0	2025-11-19 08:57:27.547	619ms	1s	105.0%	43.7 MB	55.7 MB	101.6 KB	7.8 KB
712	8a/3d9018	4143794	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (KC156117.1.8484_taxid11676)	COMPLETED	0	2025-11-19 08:57:27.662	705ms	0ms	99.7%	11.3 MB	23.5 MB	350.6 KB	46.1 KB
709	23/246d38	4143381	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (AY835777.1.9394_taxid11676)	COMPLETED	0	2025-11-19 08:57:27.474	986ms	1s	100.6%	10.5 MB	15.6 MB	525.3 KB	68.3 KB
714	2d/c8b8ac	4144166	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MK457885.1.8080_taxid11676)	COMPLETED	0	2025-11-19 08:57:27.875	662ms	0ms	126.4%	3.8 MB	11.5 MB	261.2 KB	26.5 KB
716	ce/61ced7	4144619	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (KU168259.1.8888_taxid11646)	COMPLETED	0	2025-11-19 08:57:28.175	736ms	0ms	108.3%	3.8 MB	11.5 MB	118.7 KB	16.4 KB
719	46/332d2f	4144922	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MK457977.1.8282_taxid0)	COMPLETED	0	2025-11-19 08:57:28.468	795ms	1s	102.9%	3.8 MB	11.5 MB	101.4 KB	7.7 KB
717	f9/346c26	4144854	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (KU168259.1.8888_taxid11676)	COMPLETED	0	2025-11-19 08:57:28.376	912ms	1s	115.3%	3.8 MB	11.5 MB	410 KB	64.2 KB
720	f1/aca3a3	4145038	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MK457977.1.8282_taxid11676)	COMPLETED	0	2025-11-19 08:57:28.546	859ms	0ms	110.0%	3.7 MB	11.5 MB	340.9 KB	27 KB
722	9d/cc7722	4145545	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MK458218.1.8081_taxid11676)	COMPLETED	0	2025-11-19 08:57:28.920	897ms	0ms	112.6%	3.8 MB	11.5 MB	278.8 KB	35.8 KB
724	8a/018792	4145842	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MK458244.1.8182_taxid11676)	COMPLETED	0	2025-11-19 08:57:29.273	838ms	0ms	116.1%	3.8 MB	11.5 MB	271.2 KB	35.6 KB
726	e0/d9bdc0	4145870	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090187.1.9898_taxid11676)	COMPLETED	0	2025-11-19 08:57:29.298	872ms	0ms	122.9%	3.8 MB	11.5 MB	337.8 KB	18.5 KB
728	59/08893e	4146039	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN043582.1.9192_taxid11676)	COMPLETED	0	2025-11-19 08:57:29.413	954ms	1s	115.2%	3.7 MB	11.5 MB	460.4 KB	40.8 KB
730	71/61e196	4146649	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090204.1.9596_taxid11646)	COMPLETED	0	2025-11-19 08:57:29.826	777ms	0ms	102.3%	3.7 MB	11.4 MB	101.4 KB	7.7 KB
733	e8/30ca29	4146905	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090211.1.9696_taxid0)	COMPLETED	0	2025-11-19 08:57:30.186	768ms	0ms	102.2%	3.7 MB	11.5 MB	101.4 KB	7.7 KB
731	64/27a1cb	4146891	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090204.1.9596_taxid11676)	COMPLETED	0	2025-11-19 08:57:30.175	932ms	0ms	123.2%	4.8 MB	11.6 MB	507.9 KB	29.1 KB
734	e9/3d6080	4147167	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090211.1.9696_taxid11676)	COMPLETED	0	2025-11-19 08:57:30.376	986ms	1s	118.2%	3.8 MB	11.5 MB	643.3 KB	42.7 KB
736	db/782620	4147479	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090277.1.100100_taxid11676)	COMPLETED	0	2025-11-19 08:57:30.612	814ms	0ms	115.6%	3.8 MB	11.5 MB	184 KB	17 KB
738	cf/875ebb	4148442	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090236.1.9494_taxid0)	COMPLETED	0	2025-11-19 08:57:31.116	732ms	0ms	100.7%	3.8 MB	11.5 MB	101.4 KB	7.7 KB
740	6f/c9a376	4148294	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090236.1.9494_taxid11676)	COMPLETED	0	2025-11-19 08:57:30.963	972ms	0ms	123.0%	3.7 MB	11.5 MB	667.2 KB	38.5 KB
743	a7/ab3f56	4148703	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090294.1.9696_taxid11646)	COMPLETED	0	2025-11-19 08:57:31.437	737ms	1s	98.5%	3.7 MB	11.5 MB	101.4 KB	7.7 KB
739	d2/077549	4148646	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090236.1.9494_taxid11646)	COMPLETED	0	2025-11-19 08:57:31.371	814ms	1s	105.1%	3.8 MB	11.5 MB	101.4 KB	7.7 KB
775	fe/fb2b2e	4141275	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (FJ670529.1.8687)	COMPLETED	0	2025-11-19 08:57:25.911	6.6s	6s	127.5%	60.4 MB	9.1 GB	29 MB	58.4 KB
774	c9/3c9785	4141249	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090271.1.99100)	COMPLETED	0	2025-11-19 08:57:25.893	6.6s	6s	136.0%	60.3 MB	9.1 GB	28.9 MB	29.4 KB
777	28/196ece	4142777	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (K02013.1.9293)	COMPLETED	0	2025-11-19 08:57:27.072	5.5s	5s	226.8%	60.4 MB	9.1 GB	28.8 MB	44.3 KB
776	32/a9bc6c	4142432	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (AY835773.1.9090)	COMPLETED	0	2025-11-19 08:57:26.680	5.9s	5s	207.8%	50.5 MB	9.1 GB	29.3 MB	64.9 KB
742	86/cc73f0	4149463	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090294.1.9696_taxid0)	COMPLETED	0	2025-11-19 08:57:31.943	770ms	0ms	104.3%	3.7 MB	11.5 MB	101.4 KB	7.7 KB
746	04/a194ce	4150087	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090303.1.9697_taxid11646)	COMPLETED	0	2025-11-19 08:57:32.192	767ms	0ms	99.0%	5 MB	11.6 MB	101.8 KB	7.9 KB
744	f5/9426f8	4149263	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090294.1.9696_taxid11676)	COMPLETED	0	2025-11-19 08:57:31.857	1.1s	0ms	116.5%	3.8 MB	11.5 MB	866.2 KB	47.5 KB
747	40/252db8	4150065	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090303.1.9697_taxid11676)	COMPLETED	0	2025-11-19 08:57:32.183	957ms	1s	115.9%	3.8 MB	11.5 MB	528.2 KB	20.3 KB
749	be/f42a82	4150982	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090316.1.9899_taxid11676)	COMPLETED	0	2025-11-19 08:57:32.726	825ms	0ms	121.6%	3.8 MB	11.5 MB	230.8 KB	17.5 KB
753	dd/3c8bba	4151281	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090437.1.8484_taxid11676)	COMPLETED	0	2025-11-19 08:57:32.980	803ms	0ms	120.9%	3.8 MB	11.5 MB	292.4 KB	26.7 KB
751	29/0765fe	4151269	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090406.1.8586_taxid11676)	COMPLETED	0	2025-11-19 08:57:32.969	867ms	0ms	119.5%	3.7 MB	11.5 MB	338.3 KB	27 KB
755	46/2e400f	4151730	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MT194498.1.8283_taxid11676)	COMPLETED	0	2025-11-19 08:57:33.148	892ms	0ms	90.0%	3.8 MB	11.5 MB	264.9 KB	26.5 KB
757	8c/00d370	4152151	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN187301.1.8686_taxid11676)	COMPLETED	0	2025-11-19 08:57:33.563	868ms	1s	122.7%	4.8 MB	11.6 MB	369.6 KB	65.5 KB
759	12/55c5f2	4152461	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MN090741.1.8686_taxid11676)	COMPLETED	0	2025-11-19 08:57:33.794	879ms	0ms	117.6%	3.8 MB	11.5 MB	290 KB	35.5 KB
761	70/0e7540	4152706	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MT191024.1.8889_taxid11676)	COMPLETED	0	2025-11-19 08:57:33.847	935ms	0ms	112.9%	3.7 MB	11.5 MB	522.7 KB	63.7 KB
763	b3/b542ec	4152971	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MT929422.1.8888_taxid11676)	COMPLETED	0	2025-11-19 08:57:34.053	905ms	0ms	116.3%	3.7 MB	11.5 MB	406.1 KB	46.1 KB
766	55/7fc730	4153473	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MW006075.1.8485_taxid11676)	COMPLETED	0	2025-11-19 08:57:34.446	928ms	1s	115.5%	3.8 MB	11.5 MB	382.4 KB	65.9 KB
765	8d/f86cc6	4153680	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MW006075.1.8485_taxid11646)	COMPLETED	0	2025-11-19 08:57:34.682	835ms	0ms	107.3%	3.6 MB	9.6 MB	118.2 KB	16.1 KB
768	26/336a4b	4153744	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MZ766594.1.8282_taxid11676)	COMPLETED	0	2025-11-19 08:57:34.791	852ms	0ms	118.5%	3.7 MB	11.5 MB	262.7 KB	26.5 KB
770	f2/57f8c9	4153970	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MW063100.1.8788_taxid11676)	COMPLETED	0	2025-11-19 08:57:34.967	867ms	0ms	112.4%	3.8 MB	11.5 MB	394.1 KB	36.6 KB
772	b5/d97ebc	4154532	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:FASTA_FASTQ_CLUST:CDHIT_CDHITEST (MW881692.1.9292_taxid11676)	COMPLETED	0	2025-11-19 08:57:35.386	893ms	1s	115.5%	3.8 MB	11.5 MB	401.2 KB	47.8 KB
796	25/943ab9	4155720	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (1)	COMPLETED	0	2025-11-19 08:57:35.852	693ms	0ms	70.2%	3.2 MB	4.3 MB	107.2 KB	162.6 KB
797	b7/a31f8e	4155682	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (2)	COMPLETED	0	2025-11-19 08:57:35.843	723ms	0ms	72.1%	3.1 MB	4.3 MB	106.7 KB	160 KB
798	bc/b4aa44	4157272	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (3)	COMPLETED	0	2025-11-19 08:57:36.285	871ms	0ms	18.8%	3.1 MB	4.3 MB	106.7 KB	160 KB
800	7f/9056af	4158336	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (4)	COMPLETED	0	2025-11-19 08:57:36.572	626ms	0ms	31.4%	3 MB	4.3 MB	115.4 KB	190.2 KB
794	a1/0a0397	4155756	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (FJ670529.1.8687_cl0)	COMPLETED	0	2025-11-19 08:57:35.863	1.6s	0ms	59.9%	2.7 MB	11 MB	81.9 KB	28.1 KB
803	7c/949c85	4160280	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (5)	COMPLETED	0	2025-11-19 08:57:37.160	606ms	0ms	69.8%	3.1 MB	4.3 MB	107.2 KB	162.4 KB
780	6a/d81798	4150532	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (HM215250.1.7474)	COMPLETED	0	2025-11-19 08:57:32.542	5.3s	4s	140.5%	60.4 MB	9.1 GB	29.2 MB	65.7 KB
795	57/b38bd6	4157298	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (FJ670529.1.8687_cl1)	COMPLETED	0	2025-11-19 08:57:36.293	1.8s	0ms	14.9%	2.7 MB	11 MB	82.3 KB	28.5 KB
778	0d/b023fb	4150492	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (K02083.1.9292)	COMPLETED	0	2025-11-19 08:57:32.508	5.5s	4s	99.3%	60.2 MB	9.1 GB	29 MB	54.8 KB
799	20/298c3d	4157326	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (MN090271.1.99100_cl0)	COMPLETED	0	2025-11-19 08:57:36.302	1.8s	0ms	9.0%	2.7 MB	11 MB	81.6 KB	27.8 KB
779	2b/42fd1b	4150518	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (AF443074.1.8384)	COMPLETED	0	2025-11-19 08:57:32.532	5.5s	4s	142.1%	60.3 MB	9.1 GB	29.1 MB	58.1 KB
801	58/14faf5	4158313	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (K02013.1.9293_cl1)	COMPLETED	0	2025-11-19 08:57:36.551	1.6s	0ms	22.7%	0	0	95.9 KB	42.1 KB
781	38/41cf03	4150618	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (KC156117.1.8484)	COMPLETED	0	2025-11-19 08:57:32.599	5.6s	4s	101.8%	60.4 MB	9.1 GB	29 MB	48.7 KB
804	1e/0254f0	4161729	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (6)	COMPLETED	0	2025-11-19 08:57:37.776	635ms	0ms	75.9%	3.1 MB	4.3 MB	106.7 KB	160 KB
805	fc/0ba29c	4160378	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (AY835773.1.9090_cl3)	COMPLETED	0	2025-11-19 08:57:37.202	1.6s	0ms	65.4%	2.7 MB	11 MB	82.8 KB	29 KB
802	66/a9a697	4160885	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (AY835773.1.9090_cl2)	COMPLETED	0	2025-11-19 08:57:37.482	1.6s	0ms	66.6%	2.7 MB	11 MB	87.5 KB	33.7 KB
822	db/1b7c2d	4165086	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (7)	COMPLETED	0	2025-11-19 08:57:39.072	616ms	0ms	28.5%	3 MB	4.3 MB	107.2 KB	162.1 KB
824	e9/af8fb7	4168326	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (8)	COMPLETED	0	2025-11-19 08:57:39.692	613ms	0ms	73.2%	7.9 MB	212.7 MB	107.2 KB	161.8 KB
789	cf/a91175	4155002	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN043582.1.9192)	COMPLETED	0	2025-11-19 08:57:35.660	4.9s	4s	105.4%	59.4 MB	9.1 GB	29.4 MB	70 KB
782	14/7e0726	4154721	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (AY835777.1.9394)	COMPLETED	0	2025-11-19 08:57:35.532	5.1s	4s	89.0%	57.4 MB	9.1 GB	29.1 MB	59.4 KB
783	82/58a6ae	4154728	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MK457885.1.8080)	COMPLETED	0	2025-11-19 08:57:35.540	5.2s	4s	108.3%	54.8 MB	9.1 GB	29 MB	56.5 KB
788	c6/1ee9be	4154792	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090187.1.9898)	COMPLETED	0	2025-11-19 08:57:35.582	5.2s	4s	115.2%	56.7 MB	9.1 GB	28.9 MB	42.1 KB
786	93/85f794	4154774	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MK458218.1.8081)	COMPLETED	0	2025-11-19 08:57:35.575	5.3s	4s	90.5%	59.1 MB	9.1 GB	29 MB	57.2 KB
787	50/09be3e	4154973	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MK458244.1.8182)	COMPLETED	0	2025-11-19 08:57:35.652	5.3s	4s	85.2%	58 MB	9.1 GB	29 MB	57 KB
826	00/3716cd	4168956	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (9)	COMPLETED	0	2025-11-19 08:57:40.315	633ms	0ms	70.6%	3.1 MB	4.3 MB	106.7 KB	160 KB
793	7b/8fbd1d	4155148	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090236.1.9494)	COMPLETED	0	2025-11-19 08:57:35.698	5.3s	4s	144.2%	58.1 MB	9.1 GB	29.1 MB	67.4 KB
792	8a/57b1be	4155104	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090277.1.100100)	COMPLETED	0	2025-11-19 08:57:35.689	5.3s	4s	95.0%	60.7 MB	9.1 GB	28.8 MB	29.4 KB
790	24/047ed5	4155042	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090204.1.9596)	COMPLETED	0	2025-11-19 08:57:35.670	5.3s	4s	153.1%	60.4 MB	9.1 GB	29 MB	61 KB
785	f6/b49d17	4154764	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MK457977.1.8282)	COMPLETED	0	2025-11-19 08:57:35.565	5.4s	4s	89.0%	60.4 MB	9.1 GB	29 MB	57.5 KB
791	5e/fba9f8	4155065	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (MN090211.1.9696)	COMPLETED	0	2025-11-19 08:57:35.678	5.3s	4s	90.5%	60.8 MB	9.1 GB	29 MB	55.1 KB
784	d3/73af18	4154751	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:FASTA_CONTIG_CLUST:EXTRACT_CLUSTER (KU168259.1.8888)	COMPLETED	0	2025-11-19 08:57:35.552	5.5s	4s	92.9%	60.4 MB	9.1 GB	29 MB	49.8 KB
828	4e/c72904	4172480	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (10)	COMPLETED	0	2025-11-19 08:57:40.966	620ms	0ms	69.4%	3.1 MB	4.3 MB	107.2 KB	162.3 KB
833	f1/47f9f9	4172557	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (12)	COMPLETED	0	2025-11-19 08:57:40.987	616ms	0ms	69.3%	3.1 MB	4.3 MB	106.7 KB	160 KB
832	3c/5bc212	4172648	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (11)	COMPLETED	0	2025-11-19 08:57:41.019	653ms	0ms	81.1%	3 MB	4.3 MB	107.3 KB	162.9 KB
821	f5/147c16	4170126	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (HM215250.1.7474_cl0)	COMPLETED	0	2025-11-19 08:57:40.690	1.5s	0ms	70.1%	2.7 MB	11 MB	65.8 KB	12 KB
836	bb/7d3b03	4174176	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:MINIMAP2_CONTIG_INDEX (13)	COMPLETED	0	2025-11-19 08:57:41.681	638ms	0ms	70.9%	3.1 MB	4.3 MB	106.7 KB	160 KB
825	d3/ac2784	4170783	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (HM215250.1.7474_cl2)	COMPLETED	0	2025-11-19 08:57:40.760	1.6s	0ms	49.4%	2.7 MB	11 MB	82.3 KB	28.5 KB
823	15/f839f8	4172173	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (HM215250.1.7474_cl1)	COMPLETED	0	2025-11-19 08:57:40.910	1.6s	0ms	69.4%	2.9 MB	22.1 MB	77 KB	23.2 KB
829	8c/a15160	4172439	NFCORE_VIRALMETAGENOME:VIRALMETAGENOME:ALIGN_COLLAPSE_CONTIGS:CAT_CLUSTER (K02083.1.9292_cl2)	COMPLETED	0	2025-11-19 08:57:40.957	1.6s	0ms	65.9%	2.7 MB	11 MB	106.1 KB	52.3 KB
