"index"	"sample"	"cluster"	"step"	"(annotation) subject"	"(annotation) pident"	"(annotation) qlen"	"(annotation) slen"	"(annotation) length"	"(annotation) mismatch"	"(annotation) gapopen"	"(annotation) qstart"	"(annotation) qend"	"(annotation) sstart"	"(annotation) send"	"(annotation) evalue"	"(annotation) bitscore"	"(annotation) name"	"(annotation) level"	"(annotation) typing"	"(annotation) species"	"(annotation) taxid"	"(annotation) acronym"	"(annotation) acid"	"(annotation) circular"	"(annotation) segment"	"(annotation) host"	"(annotation) % contig aligned"	"(blast) subject"	"(blast) subject title"	"(blast) pident"	"(blast) qlen"	"(blast) slen"	"(blast) length"	"(blast) mismatch"	"(blast) gapopen"	"(blast) qstart"	"(blast) qend"	"(blast) sstart"	"(blast) send"	"(blast) evalue"	"(blast) bitscore"	"(cluster) taxon-id"	"(cluster) centroid"	"(cluster) number of members"	"(cluster) cumulative read depth - spades [%]"	"(cluster) cumulative read depth - megahit [%]"	"(cluster) cumulative read depth - trinity [%]"	"(cluster) members"	"(quast) # N's"	"(quast) % N's"	"(quast) # N's per 100 kbp"	"(samtools Raw) total length"	"(samtools Raw) average length"	"(samtools Raw) average quality"	"(samtools Raw) error rate"	"(samtools Raw) mismatches"	"(samtools Raw) reads MQ0"	"(samtools Raw) reads mapped (R1+R2)"	"(samtools Raw) reads mapped %"	"(samtools Raw) reads unmapped (R1+R2)"	"(samtools Raw) reads unmapped %"	"(samtools Raw) reads QC failed"	"(samtools Raw) reads QC failed %"	"(samtools Raw) reads paired"	"(samtools Raw) reads paired %"	"(samtools Raw) reads properly paired"	"(samtools Raw) reads properly paired %"	"(samtools Raw) reads duplicated"	"(samtools Raw) reads duplicated %"	"(samtools Raw) non primary alignments"	"(samtools Raw) supplementary alignments"	"(samtools Raw) outward oriented pairs"	"(samtools Raw) inward oriented pairs"	"(samtools Raw) insert size average"	"(samtools Raw) insert size standard deviation"	"(samtools Raw) bases mapped"	"(samtools Raw) bases mapped cigar"	"(samtools Raw) bases trimmed"	"(samtools Raw) bases duplicated"	"(picard) unpaired reads examined"	"(picard) read pair optical duplicates"	"(picard) unmapped reads (R1+R2)"	"(picard) estimated library size"	"(picard) unpaired read duplicates"	"(picard) secondary or supplementary rds"	"(picard) read pairs examined"	"(picard) read pair duplicates"	"(picard) % duplication"	"(picard) library"	"(samtools Post-dedup) total length"	"(samtools Post-dedup) average length"	"(samtools Post-dedup) average quality"	"(samtools Post-dedup) error rate"	"(samtools Post-dedup) mismatches"	"(samtools Post-dedup) reads MQ0"	"(samtools Post-dedup) reads mapped (R1+R2)"	"(samtools Post-dedup) reads mapped %"	"(samtools Post-dedup) reads unmapped (R1+R2)"	"(samtools Post-dedup) reads unmapped %"	"(samtools Post-dedup) reads QC failed"	"(samtools Post-dedup) reads QC failed %"	"(samtools Post-dedup) reads paired"	"(samtools Post-dedup) reads paired %"	"(samtools Post-dedup) reads properly paired"	"(samtools Post-dedup) reads properly paired %"	"(samtools Post-dedup) reads duplicated"	"(samtools Post-dedup) reads duplicated %"	"(samtools Post-dedup) non primary alignments"	"(samtools Post-dedup) supplementary alignments"	"(samtools Post-dedup) outward oriented pairs"	"(samtools Post-dedup) inward oriented pairs"	"(samtools Post-dedup) insert size average"	"(samtools Post-dedup) insert size standard deviation"	"(samtools Post-dedup) bases mapped"	"(samtools Post-dedup) bases mapped cigar"	"(samtools Post-dedup) bases trimmed"	"(samtools Post-dedup) bases duplicated"	"(ivar_variants) raw inserts"	"(ivar_variants) raw SNPs"	"(ivar_variants) raw deletions"	"(bcftools) number of indels"	"(bcftools) number of samples"	"(bcftools) number of SNPs"	"(bcftools) number of MNPs"	"(bcftools) number of no-ALTs"	"(bcftools) number of records"	"(bcftools) number of others"	"(bcftools) number of multiallelic sites"	"(bcftools) number of multiallelic SNP sites"	"(bcftools) number of transversions"	"(bcftools) transversion in 1st alternative"	"(bcftools) number of transitions"	"(bcftools) transistion in 1st alternative"	"(bcftools) transistions/transversions ratio"	"(bcftools) transition/transversion in 1st alternative"	"(bcftools) substitution T->C"	"(bcftools) substitution A->C"	"(bcftools) substitution C->A"	"(bcftools) substitution G->T"	"(bcftools) substitution A->T"	"(bcftools) substitution C->T"	"(bcftools) substitution T->G"	"(bcftools) substitution T->A"	"(bcftools) substitution G->C"	"(bcftools) substitution C->G"	"(bcftools) substitution G->A"	"(bcftools) substitution A->G"	"(general_stats) mosdepth Mean read depth"	"(general_stats) mosdepth Min read depth"	"(general_stats) mosdepth Max read depth"	"(general_stats) mosdepth Median read depth"	"(general_stats) mosdepth 1X coverage"	"(general_stats) mosdepth 5X coverage"	"(general_stats) mosdepth 10X coverage"	"(general_stats) mosdepth 50X coverage"	"(general_stats) mosdepth 100X coverage"	"(general_stats) mosdepth 200X coverage"	"(general_stats) mosdepth 500X coverage"	"(general_stats) mosdepth 750X coverage"	"(general_stats) mosdepth 1000X coverage"
"MK457977.1.8282_cl2_it2"	"MK457977.1.8282"	"cl2"	"it2"	"MK457977:MK457977;"	"1.0"	"9034"	"9038"	"684"	"0"	"0"	"5918"	"6601"	"5922"	"6605"	"7.383e-151"	"472"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"7.57"	"acc|NEIGHBOR|MK457977.1|HIV-1"	"acc|NEIGHBOR|MK457977.1|HIV-1 isolate 074-A-110-1-4_w0_213 from Botswana, complete genome|Human immunodeficiency virus 1|VRL|08-JAN-2020"	"99.9"	"9034"	"9038"	"8977"	"3"	"3"	"34"	"9005"	"34"	"9009"	"0.0"	"16523.0"	11676	"acc-NEIGHBOR-MK457977.1-HIV-1"	3	49.34	49.31	0.0	"NODE_2_length_9030_cov_17.084466,k141_0,k141_2"	62.0	0.69	"686.30"	913836.0	301.0	32.5	0.05431959	39310.0	6.0	3001.0	98.8471673254282	35.0	1.152832674571805	0.0	0.0	3036.0	100.0	2956.0	97.36495388669302	0.0	0.0	0.0	38.0	0.0	1487.0	712.2	112.1	903301.0	723680.0	0.0	0.0	23.0	0.0	35.0	""	6.0	38.0	1489.0	0.0	0.001999	"Unknown Library"	912030.0	301.0	32.5	0.05423917	39207.0	6.0	2995.0	98.84488448844884	35.0	1.155115511551155	0.0	0.0	3030.0	100.0	2956.0	97.55775577557756	0.0	0.0	0.0	38.0	0.0	1487.0	712.2	112.1	901495.0	722854.0	0.0	0.0	5.0	897.0	6.0	11.0	1.0	897.0	0.0	0.0	908.0	0.0	0.0	0.0	228.0	228.0	669.0	669.0	2.93	2.93	108.0	40.0	38.0	14.0	38.0	111.0	18.0	49.0	15.0	16.0	152.0	298.0	79.98	0.0	130.0	89.0	99.0	99.0	99.0	85.0	32.0	0.0	0.0	0.0	0.0
"MK458218.1.8081_cl0_it2"	"MK458218.1.8081"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.978"	"9232"	"9232"	"8994"	"2"	"0"	"180"	"9173"	"180"	"9173"	"0.0"	"16598.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.56	50.56	0.0	"NODE_2_length_9050_cov_17.470806,k141_1"	237.0	2.57	"2567.16"	915642.0	301.0	32.6	0.05275462	37280.0	0.0	2871.0	94.37869822485207	171.0	5.621301775147929	0.0	0.0	3042.0	100.0	2778.0	91.3214990138067	0.0	0.0	0.0	85.0	0.0	1395.0	718.9	104.0	864171.0	706668.0	0.0	0.0	79.0	0.0	171.0	""	8.0	85.0	1396.0	0.0	0.002786	"Unknown Library"	913234.0	301.0	32.6	0.05261666	37117.0	0.0	2863.0	94.36387607119315	171.0	5.636123928806856	0.0	0.0	3034.0	100.0	2778.0	91.56229400131839	0.0	0.0	0.0	85.0	0.0	1395.0	718.9	104.0	861763.0	705423.0	0.0	0.0	5.0	837.0	8.0	13.0	1.0	837.0	0.0	0.0	850.0	0.0	0.0	0.0	213.0	213.0	624.0	624.0	2.93	2.93	100.0	36.0	35.0	19.0	33.0	93.0	18.0	39.0	20.0	13.0	311.0	120.0	76.37	0.0	133.0	85.0	97.0	97.0	97.0	82.0	34.0	0.0	0.0	0.0	0.0
"MK458218.1.8081_cl2_it2"	"MK458218.1.8081"	"cl2"	"it2"	"MK458218:MK458218;"	"1.0"	"9081"	"9081"	"1266"	"0"	"0"	"3189"	"4454"	"3189"	"4454"	"1.133e-279"	"855"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"13.94"	"acc|NEIGHBOR|MK458218.1|HIV-1"	"acc|NEIGHBOR|MK458218.1|HIV-1 isolate 074-C-301-1-3_w126_454 from Botswana, complete genome|Human immunodeficiency virus 1|VRL|08-JAN-2020"	"99.923"	"9081"	"9081"	"9039"	"7"	"0"	"21"	"9059"	"21"	"9059"	"0.0"	"16654.0"	11676	"acc-NEIGHBOR-MK458218.1-HIV-1"	2	49.44	49.44	0.0	"NODE_1_length_9073_cov_17.587302,k141_0"	41.0	0.46	"462.50"	915642.0	301.0	32.6	0.05333145	37740.0	3.0	2882.0	94.74030243261012	160.0	5.259697567389876	0.0	0.0	3042.0	100.0	2796.0	91.91321499013807	0.0	0.0	0.0	73.0	0.0	1399.0	719.4	105.0	867482.0	707650.0	0.0	0.0	82.0	0.0	160.0	""	5.0	73.0	1400.0	0.0	0.001735	"Unknown Library"	914137.0	301.0	32.6	0.05320645	37596.0	3.0	2877.0	94.73164306881792	160.0	5.268356931182088	0.0	0.0	3037.0	100.0	2796.0	92.06453737240699	0.0	0.0	0.0	73.0	0.0	1399.0	719.4	105.0	865977.0	706606.0	0.0	0.0	8.0	839.0	5.0	13.0	1.0	839.0	0.0	0.0	852.0	0.0	0.0	0.0	209.0	209.0	630.0	630.0	3.01	3.01	94.0	35.0	39.0	17.0	41.0	103.0	17.0	30.0	12.0	18.0	127.0	306.0	77.72	0.0	134.0	84.0	100.0	100.0	99.0	85.0	33.0	0.0	0.0	0.0	0.0
"MK458244.1.8182_cl0_it2"	"MK458244.1.8182"	"cl0"	"it2"	"MN090192:MN090192;"	"1.0"	"9232"	"9089"	"3036"	"0"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"100.0"	"9232"	"9232"	"8964"	"0"	"0"	"180"	"9143"	"180"	"9143"	"0.0"	"16554.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	2	50.76	50.76	0.0	"NODE_1_length_9050_cov_17.470806,k141_1"	264.0	2.87	"2870.45"	912030.0	301.0	32.6	0.05162577	36394.0	24.0	2932.0	96.76567656765677	98.0	3.2343234323432344	0.0	0.0	3030.0	100.0	2892.0	95.44554455445544	0.0	0.0	0.0	67.0	0.0	1455.0	716.6	110.8	882532.0	704958.0	0.0	0.0	20.0	0.0	98.0	1059482.0	2.0	67.0	1456.0	1.0	0.001364	"Unknown Library"	910826.0	301.0	32.6	0.0515784	36336.0	24.0	2928.0	96.76140118968935	98.0	3.238598810310641	0.0	0.0	3026.0	100.0	2890.0	95.50561797752809	0.0	0.0	0.0	67.0	0.0	1454.0	716.6	110.8	881328.0	704481.0	0.0	0.0	10.0	889.0	9.0	19.0	1.0	889.0	0.0	0.0	908.0	0.0	0.0	0.0	211.0	211.0	678.0	678.0	3.21	3.21	103.0	40.0	34.0	22.0	40.0	111.0	14.0	30.0	16.0	15.0	322.0	142.0	76.27	0.0	138.0	80.0	97.0	97.0	97.0	84.0	27.0	0.0	0.0	0.0	0.0
"MK458244.1.8182_cl1_it2"	"MK458244.1.8182"	"cl1"	"it2"	"MK458244:MK458244;"	"1.0"	"9000"	"9004"	"480"	"0"	"0"	"3983"	"4462"	"3987"	"4466"	"2.026e-98"	"317"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"5.33"	"acc|NEIGHBOR|MK458244.1|HIV-1"	"acc|NEIGHBOR|MK458244.1|HIV-1 isolate 074-C-312-1-1_w94_480 from Botswana, complete genome|Human immunodeficiency virus 1|VRL|08-JAN-2020"	"99.888"	"9000"	"9004"	"8936"	"6"	"2"	"19"	"8950"	"19"	"8954"	"0.0"	"16443.0"	11676	"acc-NEIGHBOR-MK458170.1-HIV-1"	2	49.24	49.24	0.0	"NODE_2_length_8983_cov_17.604562,k141_0"	68.0	0.76	"755.56"	912030.0	301.0	32.6	0.05196137	36272.0	18.0	2892.0	95.44554455445544	138.0	4.554455445544554	0.0	0.0	3030.0	100.0	2834.0	93.53135313531354	0.0	0.0	0.0	92.0	0.0	1425.0	711.0	110.1	870492.0	698057.0	0.0	0.0	40.0	0.0	138.0	1016262.0	8.0	92.0	1426.0	1.0	0.003458	"Unknown Library"	909020.0	301.0	32.6	0.05184139	36087.0	18.0	2882.0	95.43046357615894	138.0	4.56953642384106	0.0	0.0	3020.0	100.0	2832.0	93.7748344370861	0.0	0.0	0.0	92.0	0.0	1424.0	710.9	110.1	867482.0	696104.0	0.0	0.0	9.0	885.0	6.0	15.0	1.0	885.0	0.0	0.0	900.0	0.0	0.0	0.0	212.0	212.0	673.0	673.0	3.17	3.17	113.0	34.0	41.0	13.0	30.0	102.0	24.0	39.0	16.0	15.0	145.0	313.0	77.31	0.0	136.0	81.0	99.0	99.0	99.0	80.0	27.0	0.0	0.0	0.0	0.0
"MN043582.1.9192_cl0_it2"	"MN043582.1.9192"	"cl0"	"it2"	"MN043582:MN043582;"	"0.996"	"9380"	"8780"	"3009"	"12"	"0"	"2038"	"5046"	"1438"	"4446"	"0.0"	"2072"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.08"	"acc|NEIGHBOR|MN043582.1|HIV-1"	"acc|NEIGHBOR|MN043582.1|HIV-1 isolate 92LSK6 from South Korea, complete genome|Human immunodeficiency virus 1|VRL|08-OCT-2019"	"99.452"	"9380"	"8780"	"8764"	"47"	"1"	"607"	"9370"	"8"	"8770"	"0.0"	"15991.0"	11676	"acc-GENBANK-KJ140250.3-HIV-1"	7	0.0	48.63	0.0	"k141_0,k141_10,k141_3,k141_4,k141_5,k141_7,k141_9"	656.0	7.0	"7004.26"	900592.0	301.0	32.6	0.05066191	43784.0	0.0	2991.0	99.96657754010695	1.0	0.03342245989304812	0.0	0.0	2992.0	100.0	2982.0	99.66577540106952	0.0	0.0	0.0	61.0	0.0	1494.0	752.6	79.4	900291.0	864239.0	0.0	0.0	1.0	0.0	1.0	558257.0	0.0	61.0	1495.0	2.0	0.001337	"Unknown Library"	899388.0	301.0	32.6	0.05068004	43739.0	0.0	2987.0	99.9665327978581	1.0	0.03346720214190094	0.0	0.0	2988.0	100.0	2978.0	99.66532797858099	0.0	0.0	0.0	61.0	0.0	1492.0	752.6	79.4	899087.0	863042.0	0.0	0.0	9.0	745.0	9.0	18.0	1.0	745.0	0.0	0.0	763.0	0.0	0.0	0.0	218.0	218.0	444.0	444.0	2.04	2.04	85.0	45.0	46.0	19.0	23.0	74.0	21.0	35.0	16.0	13.0	149.0	136.0	91.76	0.0	136.0	103.0	93.0	93.0	93.0	88.0	56.99999999999999	0.0	0.0	0.0	0.0
"MN043582.1.9192_cl1_it2"	"MN043582.1.9192"	"cl1"	"it2"	"MN090192:MN090192;"	"1.0"	"9233"	"9089"	"3036"	"0"	"0"	"1599"	"4634"	"1418"	"4453"	"0.0"	"2091"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.88"	"acc|NEIGHBOR|MN090277.1|HIV-1"	"acc|NEIGHBOR|MN090277.1|HIV-1 isolate 9242_wk-2_11_B24 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.989"	"9233"	"9232"	"8940"	"0"	"1"	"180"	"9119"	"180"	"9118"	"0.0"	"16502.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	6	51.4	51.37	0.0	"NODE_1_length_9050_cov_17.470806,k141_1,k141_11,k141_2,k141_6,k141_8"	292.0	3.16	"3162.57"	900592.0	301.0	32.6	0.04786172	41502.0	0.0	2992.0	100.0	0.0	0.0	0.0	0.0	2992.0	100.0	2984.0	99.73262032085562	0.0	0.0	0.0	64.0	0.0	1495.0	757.3	79.2	900592.0	867123.0	0.0	0.0	0.0	0.0	0.0	559005.0	0.0	64.0	1496.0	2.0	0.001337	"Unknown Library"	899388.0	301.0	32.6	0.04785859	41442.0	0.0	2988.0	100.0	0.0	0.0	0.0	0.0	2988.0	100.0	2980.0	99.73226238286479	0.0	0.0	0.0	64.0	0.0	1493.0	757.3	79.2	899388.0	865926.0	0.0	0.0	8.0	709.0	11.0	19.0	1.0	709.0	0.0	0.0	728.0	0.0	0.0	0.0	228.0	228.0	480.0	480.0	2.11	2.11	79.0	48.0	47.0	22.0	36.0	88.0	21.0	24.0	14.0	16.0	149.0	164.0	93.69	0.0	136.0	104.0	97.0	97.0	96.0	90.0	56.99999999999999	0.0	0.0	0.0	0.0
"MN043582.1.9192_cl2_it2"	"MN043582.1.9192"	"cl2"	"it2"	"MN043582:MN043582;"	"0.999"	"8768"	"8780"	"3009"	"3"	"0"	"1426"	"4434"	"1438"	"4446"	"0.0"	"2079"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"34.32"	"acc|NEIGHBOR|MN043582.1|HIV-1"	"acc|NEIGHBOR|MN043582.1|HIV-1 isolate 92LSK6 from South Korea, complete genome|Human immunodeficiency virus 1|VRL|08-OCT-2019"	"99.943"	"8768"	"8780"	"8754"	"5"	"0"	"5"	"8758"	"17"	"8770"	"0.0"	"16140.0"	11676	"acc-NEIGHBOR-MT559045.1-HIV-1"	1	48.6	0.0	0.0	"NODE_2_length_8772_cov_16.976056"	13.0	0.16	"159.67"	900592.0	301.0	32.6	0.04956277	42832.0	0.0	2991.0	99.96657754010695	1.0	0.03342245989304812	0.0	0.0	2992.0	100.0	2980.0	99.59893048128342	0.0	0.0	0.0	61.0	0.0	1493.0	752.5	79.5	900291.0	864197.0	0.0	0.0	1.0	0.0	1.0	558257.0	0.0	61.0	1495.0	2.0	0.001337	"Unknown Library"	899388.0	301.0	32.6	0.04957822	42786.0	0.0	2987.0	99.9665327978581	1.0	0.03346720214190094	0.0	0.0	2988.0	100.0	2976.0	99.59839357429718	0.0	0.0	0.0	61.0	0.0	1491.0	752.4	79.5	899087.0	863000.0	0.0	0.0	9.0	701.0	8.0	17.0	1.0	701.0	0.0	0.0	718.0	0.0	0.0	0.0	224.0	224.0	476.0	476.0	2.12	2.12	88.0	47.0	48.0	19.0	23.0	79.0	21.0	36.0	16.0	14.0	160.0	149.0	98.16	0.0	136.0	105.0	100.0	100.0	100.0	94.0	61.0	0.0	0.0	0.0	0.0
"MN090187.1.9898_cl0_it2"	"MN090187.1.9898"	"cl0"	"it2"	"MN090192:MN090192;"	"0.994"	"9231"	"9089"	"3036"	"18"	"0"	"1598"	"4633"	"1418"	"4453"	"0.0"	"2081"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"32.89"	"acc|NEIGHBOR|MN090334.1|HIV-1"	"acc|NEIGHBOR|MN090334.1|HIV-1 isolate 9242_wk-2_9_C15 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"99.072"	"9231"	"9080"	"9048"	"82"	"2"	"180"	"9227"	"16"	"9061"	"0.0"	"16281.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	20	100.0	100.0	0.0	"NODE_1_length_5918_cov_35.992229,NODE_2_length_3270_cov_17.766783,NODE_3_length_3259_cov_15.709451,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_14,k141_15,k141_16,k141_2,k141_3,k141_4,k141_5,k141_6,k141_7,k141_8,k141_9"	202.0	2.19	"2188.28"	916244.0	301.0	32.6	0.01946504	17792.0	0.0	3044.0	100.0	0.0	0.0	0.0	0.0	3044.0	100.0	3038.0	99.80289093298292	0.0	0.0	0.0	8.0	0.0	1521.0	765.2	71.2	916244.0	914049.0	0.0	0.0	0.0	0.0	0.0	1157734.0	0.0	8.0	1522.0	1.0	0.000657	"Unknown Library"	915642.0	301.0	32.6	0.01947021	17785.0	0.0	3042.0	100.0	0.0	0.0	0.0	0.0	3042.0	100.0	3036.0	99.80276134122288	0.0	0.0	0.0	8.0	0.0	1520.0	765.3	71.2	915642.0	913447.0	0.0	0.0	1.0	188.0	1.0	2.0	1.0	188.0	0.0	0.0	190.0	0.0	0.0	0.0	10.0	10.0	136.0	136.0	13.6	13.6	5.0	0.0	2.0	2.0	0.0	6.0	4.0	0.0	1.0	1.0	69.0	56.0	98.95	0.0	135.0	107.0	98.0	98.0	97.0	93.0	75.0	0.0	0.0	0.0	0.0
"MN090204.1.9596_cl1_it2"	"MN090204.1.9596"	"cl1"	"it2"	"MN090313:MN090313;"	"0.95"	"9245"	"8972"	"1713"	"86"	"0"	"2783"	"4495"	"2534"	"4246"	"0.0"	"1104"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"18.53"	"acc|NEIGHBOR|MN090233.1|HIV-1"	"acc|NEIGHBOR|MN090233.1|HIV-1 isolate 9242_wk12_5_M21 from USA, complete genome|Human immunodeficiency virus 1|VRL|28-OCT-2022"	"96.785"	"9245"	"9077"	"9019"	"283"	"1"	"179"	"9197"	"1"	"9012"	"0.0"	"15409.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	44	100.0	99.97	0.0	"NODE_1_length_4584_cov_16.896343,NODE_2_length_4578_cov_17.627724,NODE_3_length_3750_cov_17.442175,NODE_4_length_3744_cov_16.539397,NODE_5_length_982_cov_39.005848,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_14,k141_15,k141_16,k141_17,k141_18,k141_19,k141_2,k141_20,k141_22,k141_23,k141_24,k141_25,k141_26,k141_27,k141_28,k141_29,k141_3,k141_30,k141_31,k141_32,k141_33,k141_34,k141_35,k141_36,k141_37,k141_38,k141_39,k141_4,k141_40,k141_5,k141_7,k141_8,k141_9"	420.0	4.54	"4543.00"	915642.0	301.0	32.6	0.03732044	34029.0	0.0	3042.0	100.0	0.0	0.0	0.0	0.0	3042.0	100.0	3036.0	99.80276134122288	0.0	0.0	0.0	8.0	0.0	1520.0	766.4	71.5	915642.0	911806.0	0.0	0.0	0.0	0.0	0.0	""	0.0	8.0	1521.0	0.0	0.0	"Unknown Library"	915642.0	301.0	32.6	0.03732044	34029.0	0.0	3042.0	100.0	0.0	0.0	0.0	0.0	3042.0	100.0	3036.0	99.80276134122288	0.0	0.0	0.0	8.0	0.0	1520.0	766.4	71.5	915642.0	911806.0	0.0	0.0	0.0	601.0	2.0	2.0	1.0	601.0	0.0	0.0	603.0	0.0	0.0	0.0	4.0	4.0	199.0	199.0	49.75	49.75	3.0	0.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	114.0	80.0	98.63	0.0	129.0	107.0	98.0	98.0	97.0	93.0	72.0	0.0	0.0	0.0	0.0
"MN090211.1.9696_cl1_it2"	"MN090211.1.9696"	"cl1"	"it2"	"MN090280:MN090280;"	"0.987"	"9236"	"9289"	"969"	"13"	"0"	"279"	"1247"	"290"	"1258"	"7.184999999999999e-206"	"636"	"Human immunodeficiency virus 1"	"SPECIES"	"unknown"	"Human immunodeficiency virus 1"	"11676"	"HIV-1"	"DNA/RNA"	"N"	"N/A"	"Human,Vertebrate"	"10.49"	"acc|GENBANK|MW060326.1|HIV-1"	"acc|GENBANK|MW060326.1|HIV-1 isolate 9242_wk12_3_A11 from USA defective genome|Human immunodeficiency virus 1|VRL|14-JUN-2022"	"98.018"	"9236"	"9061"	"9032"	"175"	"2"	"170"	"9201"	"2"	"9029"	"0.0"	"15837.0"	11676	"acc-NEIGHBOR-MN090277.1-HIV-1"	43	100.0	99.84	0.0	"NODE_1_length_4890_cov_36.479530,NODE_2_length_3750_cov_16.547612,NODE_3_length_3747_cov_17.888398,NODE_4_length_675_cov_10.155109,NODE_5_length_667_cov_13.209259,k141_0,k141_1,k141_10,k141_11,k141_12,k141_13,k141_15,k141_16,k141_17,k141_2,k141_20,k141_21,k141_22,k141_24,k141_25,k141_26,k141_27,k141_28,k141_3,k141_30,k141_31,k141_32,k141_33,k141_34,k141_35,k141_36,k141_37,k141_39,k141_4,k141_40,k141_41,k141_42,k141_43,k141_44,k141_5,k141_6,k141_7,k141_8"	288.0	3.13	"3129.06"	915040.0	301.0	32.6	0.02995174	27310.0	0.0	3040.0	100.0	0.0	0.0	0.0	0.0	3040.0	100.0	3032.0	99.73684210526315	0.0	0.0	0.0	8.0	0.0	1519.0	768.0	71.5	915040.0	911800.0	0.0	0.0	0.0	0.0	0.0	577093.0	0.0	8.0	1520.0	2.0	0.001316	"Unknown Library"	913836.0	301.0	32.6	0.02994742	27270.0	0.0	3036.0	100.0	0.0	0.0	0.0	0.0	3036.0	100.0	3028.0	99.7364953886693	0.0	0.0	0.0	8.0	0.0	1517.0	768.1	71.6	913836.0	910596.0	0.0	0.0	0.0	407.0	4.0	4.0	1.0	407.0	0.0	0.0	411.0	0.0	0.0	0.0	10.0	10.0	227.0	227.0	22.7	22.7	7.0	2.0	1.0	2.0	0.0	4.0	3.0	1.0	1.0	0.0	81.0	135.0	98.59	0.0	131.0	106.0	98.0	98.0	97.0	92.0	74.0	0.0	0.0	0.0	0.0
